time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010481314716	10.6602	-3.95309	-2.62143	-2.3062	0.208233	radar	0.229968	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818
1477010481369717	10.7562	-3.82236	-2.64452	-2.28337	0.217864	lidar	0.346863	10.746	-3.7455	10.75	-3.75	1.81816	1.81817
1477010481424777	10.8542	-3.70823	-2.65185	-2.27109	0.218032	radar	0.109967	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243
1477010481479837	10.9493	-3.56158	-2.6892	-2.24364	0.231055	lidar	0.721836	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243
1477010481534865	10.9985	-3.41342	-2.65241	-2.17037	0.313529	radar	7.28883	11.1095	-3.32648	11	-3.3	0.908632	2.72588
1477010481589893	11.0754	-3.26128	-2.68204	-2.13773	0.326482	lidar	0.645689	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588
1477010481644844	11.1224	-3.11222	-2.66945	-2.08086	0.37651	radar	2.53856	10.9851	-2.95299	11.1	-3	0.909905	2.72971
1477010481699796	11.1876	-2.95397	-2.6989	-2.04597	0.3883	lidar	0.600252	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968
1477010481754772	11.1823	-2.77656	-2.66984	-1.93403	0.509969	radar	13.7111	11.0233	-2.67356	11.15	-2.7	0	2.72847
1477010481809749	11.2168	-2.62057	-2.67985	-1.89242	0.521299	lidar	0.599102	11.1324	-2.55807	11.15	-2.55	0	2.72844
1477010481864748	11.2231	-2.45311	-2.6823	-1.81013	0.595175	radar	5.05227	11.2541	-2.42353	11.15	-2.4	0	2.72732
1477010481919747	11.2399	-2.29992	-2.6839	-1.76696	0.603944	lidar	0.430503	11.1569	-2.2658	11.15	-2.25	0	2.72732
1477010481974721	11.3335	-2.19319	-2.66796	-1.82642	0.473504	radar	16.4585	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856
1477010482029695	11.3659	-2.02698	-2.6981	-1.79272	0.479102	lidar	0.397532	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856
1477010482084691	11.3175	-1.85042	-2.69374	-1.66733	0.617245	radar	18.2183	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747
1477010482139688	11.3148	-1.68928	-2.7054	-1.62295	0.625713	lidar	0.435785	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745
1477010482194770	11.3155	-1.53732	-2.70937	-1.58216	0.634613	radar	0.0846854	11.3341	-1.51762	11.25	-1.5	0	2.72321
1477010482249852	11.3062	-1.37945	-2.71866	-1.54133	0.63927	lidar	0.15643	11.2625	-1.34833	11.25	-1.35	0	2.72321
1477010482304826	11.2519	-1.21261	-2.74599	-1.44769	0.721718	radar	6.61126	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856
1477010482359800	11.2182	-1.06179	-2.74524	-1.40114	0.727543	lidar	0.210515	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856
1477010482414762	11.1029	-0.887948	-2.81206	-1.26267	0.864348	radar	17.8669	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916
1477010482469725	11.035	-0.740516	-2.81251	-1.20526	0.872712	lidar	0.437734	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913
1477010482524680	10.9707	-0.597434	-2.8124	-1.15438	0.874845	radar	0.21232	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952
1477010482579636	10.8942	-0.454489	-2.81783	-1.10049	0.87951	lidar	0.172868	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949
1477010482629713	10.7258	-0.310218	-2.95478	-0.94859	1.03143	radar	26.5024	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692
1477010482679790	10.6229	-0.204869	-2.94002	-0.887615	1.04023	lidar	0.363389	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691
1477010482734821	10.5306	-0.0935989	-2.89642	-0.844271	1.01851	radar	1.17704	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579
1477010482789852	10.4087	-0.0145882	-2.8513	-0.772587	1.03512	lidar	1.13149	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579
1477010482844758	10.2649	0.0848428	-2.89581	-0.68751	1.07423	radar	2.60883	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655
1477010482899664	10.1233	0.130566	-2.83952	-0.603806	1.10002	lidar	2.01793	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655
1477010482954714	9.97796	0.20454	-2.85363	-0.528756	1.11831	radar	0.902016	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268
1477010483009765	9.8247	0.227658	-2.8055	-0.438808	1.14734	lidar	1.94375	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826
1477010483064783	9.71465	0.262748	-2.67606	-0.387564	1.12433	radar	5.69209	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784
1477010483119802	9.57383	0.276117	-2.64107	-0.305787	1.14516	lidar	0.927856	9.56967	0.149506	9.55	0.15	-1.81757	0.908775
1477010483174816	9.4352	0.305881	-2.64043	-0.237353	1.15238	radar	0.571794	9.56225	0.148577	9.4	0.15	-2.72659	0
1477010483229830	9.28524	0.292082	-2.61324	-0.146728	1.17961	lidar	1.22572	9.25348	0.150166	9.25	0.15	-2.72658	0
1477010483284790	9.1391	0.301246	-2.61482	-0.0763221	1.1852	radar	0.169501	9.0821	0.207802	9.1	0.2	-2.72925	0.909752
1477010483339750	8.98629	0.291995	-2.6162	0.00119273	1.19668	lidar	0.274855	8.93575	0.243169	8.95	0.25	-2.72926	0.909752
1477010483394739	8.83908	0.291254	-2.64339	0.064665	1.19545	radar	0.475983	8.94634	0.26481	8.8	0.25	-2.72783	0
1477010483449729	8.68722	0.271418	-2.65034	0.135753	1.2	lidar	0.111404	8.64483	0.254352	8.65	0.25	-2.7278	0
1477010483504796	8.53616	0.251129	-2.6729	0.199214	1.19709	radar	0.179203	8.46866	0.251128	8.5	0.25	-2.72395	0
1477010483559863	8.38831	0.224846	-2.68032	0.26043	1.19205	lidar	0.0851612	8.35775	0.250149	8.35	0.25	-2.72395	0
1477010483614752	8.2409	0.191678	-2.70999	0.31716	1.18277	radar	0.401367	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929
1477010483669641	8.09115	0.143623	-2.72304	0.380358	1.18024	lidar	0.200356	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929
1477010483719651	7.89475	0.163147	-2.94741	0.359326	1.08885	radar	23.2189	7.74678	0.154598	7.85	0.15	-3.9992	0
1477010483769662	7.74121	0.115456	-2.96724	0.407569	1.08165	lidar	0.605766	7.63715	0.143302	7.65	0.15	-3.99916	0
1477010483819695	7.63798	0.0338299	-2.87096	0.490305	1.11699	radar	5.16217	7.61982	0.157052	7.55	0.15	-1.99868	0
1477010483869729	7.50335	0.00772881	-2.86381	0.514332	1.08644	lidar	1.55252	7.43926	0.160393	7.45	0.15	-1.99866	0
1477010483924750	7.35119	-0.0354773	-2.89752	0.537587	1.04612	radar	1.98405	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734
1477010483979771	7.20999	-0.0828016	-2.88328	0.568929	1.02143	lidar	1.05269	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734
1477010484034750	7.09494	-0.173943	-2.83787	0.637567	1.03971	radar	1.58672	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889
1477010484089729	6.96933	-0.242081	-2.82105	0.676396	1.02278	lidar	0.560724	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889
1477010484144737	6.86359	-0.342187	-2.79041	0.741579	1.03663	radar	0.787203	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792
1477010484199745	6.75516	-0.427073	-2.76993	0.786141	1.02554	lidar	0.356662	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792
1477010484254726	6.64952	-0.519972	-2.76251	0.828368	1.00954	radar	0.443131	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188
1477010484309708	6.55247	-0.617806	-2.74361	0.875443	1.00228	lidar	0.236162	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878
1477010484364662	6.46636	-0.739767	-2.73935	0.935583	1.0078	radar	0.23725	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941
1477010484419617	6.37776	-0.879033	-2.75962	0.997791	1.01345	lidar	0.234635	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937
1477010484469697	6.37258	-1.08525	-2.75602	1.16342	1.164	radar	19.4998	6.35624	-1.10001	6.35	-1.1	0	-2.99522
1477010484519778	6.32795	-1.22011	-2.75908	1.22712	1.16882	lidar	0.116952	6.36321	-1.25111	6.35	-1.25	0	-2.99519
1477010484574760	6.30477	-1.39998	-2.78645	1.33501	1.22693	radar	2.70263	6.30992	-1.40686	6.35	-1.4	0	-2.72817
1477010484629742	6.28684	-1.55066	-2.77835	1.40855	1.23286	lidar	0.249629	6.35537	-1.55723	6.35	-1.55	0	-2.72817
1477010484684762	6.28697	-1.71479	-2.78855	1.49772	1.26014	radar	1.07199	6.50996	-1.74616	6.35	-1.7	0	-2.72628
1477010484739782	6.29322	-1.86212	-2.77332	1.57184	1.26549	lidar	0.23496	6.35448	-1.83673	6.35	-1.85	0	-2.72628
1477010484794696	6.28789	-1.99397	-2.7324	1.61898	1.23331	radar	1.42572	6.38849	-2.02257	6.35	-2	0	-2.73154
1477010484849611	6.30862	-2.14176	-2.72663	1.69118	1.23777	lidar	0.0958957	6.35078	-2.13767	6.35	-2.15	0	-2.73152
1477010484899694	6.30847	-2.25573	-2.67497	1.72471	1.19747	radar	2.20397	6.28921	-2.27735	6.35	-2.3	0	-2.99503
1477010484949777	6.33217	-2.39515	-2.6871	1.78455	1.1963	lidar	0.0953539	6.33355	-2.43768	6.35	-2.45	0	-2.99503
1477010485004722	6.37537	-2.554	-2.72973	1.86274	1.21522	radar	0.917527	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73
1477010485059667	6.42761	-2.70447	-2.74221	1.93164	1.21605	lidar	0.168039	6.45623	-2.7536	6.45	-2.75	0.91	-2.73
1477010485114758	6.47776	-2.84519	-2.73904	1.99223	1.20808	radar	0.150544	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277
1477010485169850	6.54325	-2.98694	-2.74836	2.05745	1.20604	lidar	0.0567241	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274
1477010485224853	6.59237	-3.104	-2.65782	2.09676	1.16464	radar	5.95244	6.70928	-3.32749	6.55	-3.25	0	-3.63617
1477010485279857	6.64083	-3.27061	-2.71069	2.13359	1.13501	lidar	2.36906	6.54763	-3.45513	6.55	-3.45	0	-3.63613
1477010485334822	6.70057	-3.40474	-2.69935	2.17594	1.11143	radar	1.50364	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901
1477010485389788	6.75512	-3.56703	-2.74342	2.2045	1.07766	lidar	2.29902	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898
1477010485444795	6.82533	-3.69082	-2.7108	2.24517	1.05478	radar	1.5218	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795
1477010485499803	6.90357	-3.83179	-2.73568	2.28322	1.03429	lidar	0.775538	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793
1477010485554749	7.00569	-3.96695	-2.77266	2.33196	1.02573	radar	1.71071	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994
1477010485609696	7.07318	-4.13042	-2.81251	2.34369	0.981098	lidar	3.07626	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399
1477010485664769	7.13716	-4.22634	-2.67153	2.37047	0.945401	radar	9.53143	7.00947	-4.44692	7	-4.45	0.907889	-1.81577
1477010485719843	7.19929	-4.38005	-2.69693	2.37511	0.899182	lidar	2.91682	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576
1477010485774801	7.2885	-4.49881	-2.6876	2.40507	0.878979	radar	1.50106	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935
1477010485829760	7.33867	-4.65605	-2.70065	2.39456	0.822864	lidar	4.21326	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933
1477010485884747	7.45199	-4.79322	-2.79428	2.42518	0.812267	radar	3.8581	7.2829	-5.01975	7.25	-5	1.81861	-2.72792
1477010485939735	7.51396	-4.9571	-2.80992	2.41133	0.756326	lidar	3.86954	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789
1477010485989735	7.58785	-5.06004	-2.76006	2.42684	0.733109	radar	2.60202	7.32687	-5.26205	7.4	-5.3	0.999994	-3
1477010486039735	7.63466	-5.22439	-2.77789	2.39859	0.671031	lidar	4.80018	7.46174	-5.44979	7.45	-5.45	0.999999	-3
1477010486094756	7.72008	-5.33368	-2.73103	2.41686	0.6517	radar	1.96401	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749
1477010486149778	7.7889	-5.48925	-2.74204	2.40298	0.604336	lidar	2.65178	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747
1477010486204747	7.87481	-5.596	-2.67981	2.41853	0.585234	radar	2.8073	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881
1477010486259717	7.92685	-5.76334	-2.6877	2.38753	0.525462	lidar	4.11939	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878
1477010486314673	8.01397	-5.87146	-2.65784	2.40143	0.510514	radar	1.10948	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964
1477010486369630	8.07891	-6.01953	-2.66163	2.38373	0.467433	lidar	2.11137	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962
1477010486419697	8.19837	-6.14565	-2.79772	2.40218	0.466514	radar	7.53791	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599
1477010486469764	8.2614	-6.29296	-2.80623	2.3794	0.423025	lidar	2.19061	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598
1477010486524763	8.33328	-6.38852	-2.67313	2.38571	0.403402	radar	7.98784	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822
1477010486579762	8.39468	-6.5352	-2.67125	2.36308	0.361294	lidar	2.01374	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822
1477010486634801	8.48112	-6.64435	-2.65175	2.37037	0.349132	radar	0.946901	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534
1477010486689841	8.52831	-6.80418	-2.65019	2.33323	0.296397	lidar	3.07843	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531
1477010486744809	8.64718	-6.93917	-2.74928	2.34492	0.294636	radar	3.87487	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886
1477010486799777	8.69932	-7.10444	-2.75199	2.30712	0.244234	lidar	2.69136	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886
1477010486854698	8.79247	-7.22374	-2.74617	2.31203	0.236017	radar	0.318354	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208
1477010486909619	8.85815	-7.36602	-2.7429	2.29226	0.205524	lidar	1.02589	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208
1477010486959738	8.94503	-7.4779	-2.76982	2.2973	0.201742	radar	1.11662	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288
1477010487009857	8.98841	-7.63127	-2.77374	2.25995	0.157593	lidar	2.093	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288
1477010487064854	9.04938	-7.74206	-2.6856	2.25065	0.137641	radar	3.479	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742
1477010487119852	9.08764	-7.91713	-2.69705	2.20316	0.0865962	lidar	2.70664	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274
1477010487174826	9.13572	-8.02886	-2.59449	2.18641	0.0618036	radar	4.47148	8.92041	-8.11276	9	-8.15	0.909524	-1.81903
1477010487229801	9.17036	-8.17793	-2.58908	2.15104	0.0259479	lidar	1.56891	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902
1477010487284751	9.2371	-8.30072	-2.58149	2.14463	0.0184155	radar	0.360844	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975
1477010487339701	9.27458	-8.45422	-2.58701	2.11015	-0.0141259	lidar	1.14831	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976
1477010487394740	9.36445	-8.5899	-2.67773	2.11968	0.00143072	radar	4.74815	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535
1477010487449780	9.4126	-8.75162	-2.69525	2.08933	-0.026237	lidar	0.886316	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532
1477010487504711	9.4809	-8.88385	-2.69424	2.08349	-0.0304415	radar	0.0935789	9.40597	-8.96981	9.4	-9	0.910219	-2.73069
1477010487559642	9.52137	-9.05171	-2.71493	2.0488	-0.060416	lidar	1.03389	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069
1477010487609747	9.58387	-9.18224	-2.73392	2.0431	-0.0618449	radar	0.343584	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371
1477010487659852	9.61962	-9.3403	-2.75728	2.01156	-0.0875894	lidar	0.896024	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372
1477010487714799	9.64643	-9.46728	-2.65293	1.97897	-0.122234	radar	5.67915	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993
1477010487769747	9.68626	-9.61927	-2.66367	1.95581	-0.137113	lidar	0.255328	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992
1477010487824681	9.71567	-9.74807	-2.60225	1.9298	-0.159774	radar	1.88773	9.63311	-9.79216	9.65	-9.8	0	-2.73054
1477010487879616	9.73379	-9.90565	-2.61377	1.89488	-0.183389	lidar	0.623689	9.64842	-9.95866	9.65	-9.95	0	-2.73053
1477010487929707	9.79048	-10.0373	-2.67353	1.90055	-0.162871	radar	2.52776	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456
1477010487979798	9.80964	-10.1863	-2.68923	1.87148	-0.181618	lidar	0.442905	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455
1477010488034755	9.85726	-10.3319	-2.71213	1.86598	-0.17487	radar	0.342465	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294
1477010488089713	9.8873	-10.4898	-2.72555	1.84446	-0.185491	lidar	0.176151	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938
1477010488144715	9.90234	-10.6265	-2.66603	1.81318	-0.21203	radar	2.08911	9.8617	-10.6917	9.85	-10.7	0	-2.72718
1477010488199718	9.91011	-10.792	-2.68524	1.77933	-0.231837	lidar	0.492482	9.84674	-10.8547	9.85	-10.85	0	-2.72715
1477010488254785	9.91493	-10.9275	-2.63618	1.74693	-0.255814	radar	1.43844	9.75887	-10.887	9.85	-11	0	-2.72395
1477010488309852	9.91687	-11.09	-2.65435	1.71446	-0.272109	lidar	0.355599	9.86442	-11.1448	9.85	-11.15	0	-2.72395
1477010488364782	9.93045	-11.2356	-2.64837	1.69386	-0.278585	radar	0.105649	9.87245	-11.316	9.85	-11.3	0	-2.73074
1477010488419712	9.92001	-11.399	-2.66681	1.65783	-0.2969	lidar	0.439657	9.85036	-11.4464	9.85	-11.45	0	-2.73075
1477010488474779	9.92842	-11.5484	-2.66493	1.63734	-0.301972	radar	0.192363	9.93142	-11.6783	9.85	-11.6	0	-2.72396
1477010488529846	9.90936	-11.7086	-2.67885	1.60114	-0.319239	lidar	0.405678	9.83174	-11.7336	9.85	-11.75	0	-2.72396
1477010488579821	9.89457	-11.8372	-2.64994	1.56844	-0.340133	radar	0.734354	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149
1477010488629796	9.85563	-11.9928	-2.67749	1.52461	-0.363589	lidar	0.843788	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015
1477010488684802	9.74983	-12.1052	-2.50875	1.40326	-0.494688	radar	27.3455	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797
1477010488739809	9.68535	-12.2485	-2.52003	1.35028	-0.517345	lidar	0.986185	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797
1477010488794741	9.63316	-12.3796	-2.50347	1.30227	-0.541133	radar	0.709019	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064
1477010488849674	9.53308	-12.5329	-2.54067	1.23244	-0.575541	lidar	2.20548	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063
1477010488899701	9.41969	-12.632	-2.47725	1.1258	-0.674568	radar	10.4139	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891
1477010488949729	9.31888	-12.7532	-2.50378	1.06346	-0.698735	lidar	1.36912	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989
1477010489004723	9.21096	-12.8602	-2.48336	0.980273	-0.755403	radar	2.99591	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839
1477010489059717	9.09491	-12.9738	-2.50251	0.915544	-0.774828	lidar	1.08419	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838
1477010489114674	8.90671	-13.0497	-2.48037	0.745203	-0.93954	radar	24.2934	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806
1477010489169631	8.77447	-13.1285	-2.48549	0.673788	-0.95648	lidar	1.15642	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806
1477010489219633	8.65541	-13.1946	-2.48952	0.603713	-0.983259	radar	0.8281	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991
1477010489269636	8.50846	-13.2647	-2.52589	0.531658	-1.0007	lidar	1.55112	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999
1477010489319687	8.30221	-13.2808	-2.58029	0.357936	-1.15925	radar	21.8951	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985
1477010489369738	8.17996	-13.2949	-2.55105	0.28952	-1.17025	lidar	1.15446	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985
1477010489424683	8.05024	-13.3285	-2.53751	0.23202	-1.16	radar	0.422257	7.9999	-13.1879	8	-13.2	-2.73	-0.910004
1477010489479628	7.90432	-13.3406	-2.53396	0.157188	-1.16985	lidar	0.537162	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004
1477010489534731	7.71859	-13.3254	-2.60265	0.0324619	-1.24628	radar	6.40725	7.57824	-13.1345	7.65	-13.25	-3.62957	0
1477010489589835	7.55386	-13.3142	-2.62174	-0.0486365	-1.25541	lidar	0.794526	7.45422	-13.2433	7.45	-13.25	-3.62953	0
1477010489644778	7.41782	-13.3068	-2.60169	-0.107234	-1.2405	radar	0.422488	7.33241	-13.2718	7.3	-13.25	-2.7301	0
1477010489699722	7.24996	-13.282	-2.63489	-0.183229	-1.24438	lidar	0.860437	7.13166	-13.2372	7.15	-13.25	-2.73007	0
1477010489754727	7.11685	-13.2565	-2.60429	-0.239506	-1.22576	radar	1.00346	6.97467	-13.1643	7	-13.25	-2.72703	0
1477010489809733	6.95308	-13.226	-2.64311	-0.303699	-1.21961	lidar	0.621253	6.84852	-13.2404	6.85	-13.25	-2.727	0
1477010489864730	6.81106	-13.1787	-2.65536	-0.371853	-1.22169	radar	0.123284	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144
1477010489919727	6.6517	-13.1324	-2.69221	-0.430955	-1.21163	lidar	0.555216	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144
1477010489974732	6.51257	-13.0588	-2.70426	-0.502501	-1.21586	radar	0.53153	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994
1477010490029738	6.3547	-13.0006	-2.74435	-0.55415	-1.19946	lidar	0.74888	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995
1477010490084683	6.24084	-12.9384	-2.68059	-0.601035	-1.17268	radar	2.14845	6.09711	-13.0021	6.1	-13	-2.73	0.910004
1477010490139629	6.08152	-12.8799	-2.72705	-0.638903	-1.14603	lidar	1.33595	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996
1477010490189750	5.98311	-12.8246	-2.66795	-0.675118	-1.1199	radar	2.35229	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759
1477010490239871	5.82949	-12.7668	-2.72185	-0.699592	-1.08839	lidar	1.89714	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758
1477010490294818	5.71821	-12.6813	-2.70083	-0.749353	-1.07684	radar	0.527406	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994
1477010490349765	5.5742	-12.5942	-2.73782	-0.785796	-1.05447	lidar	0.928539	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994
1477010490404794	5.46851	-12.4873	-2.72733	-0.840313	-1.04901	radar	0.381574	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723
1477010490459824	5.33956	-12.3928	-2.75015	-0.874804	-1.02711	lidar	0.64435	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721
1477010490514793	5.23724	-12.2772	-2.77049	-0.927084	-1.02498	radar	0.441648	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192
1477010490569762	5.09465	-12.1863	-2.80116	-0.943033	-0.98727	lidar	1.74912	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921
1477010490624800	5.02129	-12.089	-2.69767	-0.985505	-0.969767	radar	4.0201	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693
1477010490679838	4.9134	-11.9823	-2.70898	-1.0163	-0.948915	lidar	0.505693	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692
1477010490734847	4.8167	-11.8359	-2.81198	-1.06815	-0.953888	radar	4.17511	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684
1477010490789856	4.7155	-11.7154	-2.82208	-1.09818	-0.933074	lidar	0.482596	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683
1477010490844803	4.6662	-11.5966	-2.71103	-1.14952	-0.929022	radar	5.58171	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994
1477010490899751	4.58691	-11.4777	-2.70909	-1.18179	-0.911965	lidar	0.373424	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992
1477010490954743	4.49967	-11.3072	-2.85778	-1.22254	-0.904581	radar	7.46873	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689
1477010491009736	4.45138	-11.1578	-2.85767	-1.27343	-0.905641	lidar	0.00119184	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686
1477010491064728	4.4472	-11.0427	-2.70606	-1.3389	-0.922591	radar	7.75873	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845
1477010491119720	4.40109	-10.9095	-2.7005	-1.37675	-0.910873	lidar	0.182675	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844
1477010491174701	4.40331	-10.7771	-2.6116	-1.44551	-0.931684	radar	3.56992	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823
1477010491229683	4.39721	-10.6367	-2.60589	-1.50122	-0.936099	lidar	0.0646073	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819
1477010491279664	4.3742	-10.4978	-2.65958	-1.53352	-0.918671	radar	1.52518	4.45256	-10.5332	4.45	-10.5	0	3.00113
1477010491329645	4.39124	-10.3598	-2.6616	-1.59259	-0.930858	lidar	0.189889	4.44692	-10.3512	4.45	-10.35	0	3.00113
1477010491379669	4.4059	-10.2198	-2.65962	-1.64811	-0.940238	radar	0.67836	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855
1477010491429693	4.45337	-10.0756	-2.67146	-1.71921	-0.962235	lidar	0.678495	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856
1477010491479780	4.47657	-9.93767	-2.68706	-1.76601	-0.958997	radar	0.255652	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948
